Income;Kidhome;Teenhome;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Z_CostContact;Z_Revenue;Response;Age;Customer_Days;MntTotal;MntRegularProds;AcceptedCmpOverall;MntCalculado;Diferencia_Mnt;Total_Children;Spending_Category;Income_Category;Total_Purchases;Deals_Percentage;Marital_Status;Education
33051.0;0;0;15;100.0;71.0;243.0;108.0;94.0;219.0;3;9;1;8;9;0;0;0;0;0;0;3;11;1;61;2841;616.0;397;0;835.0;219.0;0;Medium;Low;21;14.285714285714285;Widow;Master
72905.0;0;0;52;407.0;114.0;445.0;181.0;165.0;203.0;1;3;7;9;1;0;0;0;1;0;0;3;11;0;62;2318;1312.0;1109;1;1515.0;203.0;0;High;High;20;5.0;Married;Graduation
69702.0;0;1;8;664.0;9.0;240.0;50.0;19.0;57.0;2;7;7;10;4;0;0;0;0;0;0;3;11;0;69;2654;982.0;925;0;1039.0;57.0;1;High;High;26;7.6923076923076925;Together;PhD
70300.0;1;0;89;1045.0;61.0;338.0;60.0;46.0;46.0;3;5;5;13;8;0;0;0;0;0;0;3;11;0;45;2508;1550.0;1504;0;1596.0;46.0;1;High;High;26;11.538461538461538;Divorced;Graduation
70643.0;0;0;66;1218.0;107.0;304.0;23.0;143.0;33.0;1;5;8;4;6;0;0;0;0;0;0;3;11;1;36;2781;1795.0;1762;0;1828.0;33.0;0;High;High;18;5.555555555555555;Married;PhD
30396.0;1;0;22;15.0;0.0;6.0;0.0;1.0;12.0;2;1;1;2;7;1;0;0;0;0;0;3;11;1;51;2219;22.0;10;1;34.0;12.0;1;Low;Low;6;33.33333333333333;Married;PhD
50616.0;0;1;56;128.0;0.0;16.0;0.0;1.0;4.0;2;4;0;4;7;0;0;0;0;0;0;3;11;0;52;2231;145.0;141;0;149.0;4.0;1;Medium;Medium;10;20.0;Divorced;PhD
62772.0;0;1;74;581.0;49.0;157.0;43.0;8.0;108.0;1;5;6;11;2;0;1;0;0;0;0;3;11;0;51;2565;838.0;730;1;946.0;108.0;1;High;Medium;23;4.3478260869565215;Single;Master
30298.0;0;0;48;6.0;3.0;12.0;6.0;1.0;0.0;1;1;1;3;3;0;0;0;0;0;0;3;11;0;35;2200;28.0;28;0;28.0;0.0;0;Low;Low;6;16.666666666666664;Single;PhD
52413.0;1;0;67;185.0;8.0;133.0;56.0;56.0;12.0;2;7;1;7;7;0;0;0;0;0;0;3;11;0;36;2762;438.0;426;0;450.0;12.0;1;Medium;Medium;17;11.76470588235294;Single;Graduation
44155.0;1;1;24;22.0;1.0;9.0;0.0;0.0;14.0;1;1;1;2;4;0;0;0;0;0;0;3;11;0;63;2320;32.0;18;0;46.0;14.0;2;Low;Medium;5;20.0;Married;PhD
86979.0;0;0;67;584.0;100.0;835.0;65.0;83.0;35.0;1;5;5;5;2;1;0;0;0;0;0;3;11;1;49;2393;1667.0;1632;1;1702.0;35.0;0;High;High;16;6.25;Divorced;PhD
76532.0;1;1;38;355.0;30.0;177.0;90.0;138.0;30.0;4;9;5;7;5;0;0;0;0;0;0;3;11;0;45;2452;790.0;760;0;820.0;30.0;2;High;High;25;16.0;Together;Graduation
42081.0;1;0;86;175.0;10.0;110.0;54.0;6.0;27.0;2;6;3;4;6;1;0;0;0;0;0;3;11;0;38;2647;355.0;328;1;382.0;27.0;1;Medium;Medium;15;13.333333333333334;Married;Graduation
88420.0;0;0;87;957.0;153.0;612.0;99.0;95.0;153.0;1;4;7;8;1;1;0;1;1;0;0;3;11;0;31;2217;1916.0;1763;3;2069.0;153.0;0;High;High;20;5.0;Together;Master
31158.0;1;0;62;25.0;6.0;16.0;20.0;0.0;5.0;2;2;0;3;8;0;0;0;0;0;0;3;11;0;35;2677;67.0;62;0;72.0;5.0;1;Low;Low;7;28.57142857142857;Married;Graduation
61671.0;0;1;23;641.0;7.0;56.0;0.0;0.0;28.0;8;10;4;6;8;0;1;0;1;0;0;3;11;0;52;2185;704.0;676;2;732.0;28.0;1;Medium;Medium;28;28.57142857142857;Divorced;Graduation
69719.0;0;0;99;273.0;86.0;208.0;177.0;14.0;43.0;1;2;3;5;1;0;0;0;0;0;0;3;11;0;46;2193;758.0;715;0;801.0;43.0;0;Medium;High;11;9.090909090909092;Single;Graduation
49160.0;0;1;29;122.0;21.0;43.0;25.0;10.0;15.0;2;3;1;6;6;0;0;0;0;0;0;3;11;0;71;2411;221.0;206;0;236.0;15.0;1;Medium;Medium;12;16.666666666666664;Divorced;Graduation
90933.0;0;0;90;1020.0;31.0;430.0;62.0;63.0;79.0;1;4;6;4;1;0;0;1;0;0;0;3;11;0;66;2249;1606.0;1527;1;1685.0;79.0;0;High;High;15;6.666666666666667;Single;PhD
113734.0;0;0;9;6.0;2.0;3.0;1.0;262.0;3.0;0;27;0;0;1;0;0;0;0;0;0;3;11;0;75;2191;274.0;271;0;277.0;3.0;0;Medium;High;27;0.0;Single;PhD
22148.0;0;0;16;15.0;5.0;14.0;0.0;4.0;11.0;1;1;0;3;7;0;0;0;0;0;0;3;11;0;37;2236;38.0;27;0;49.0;11.0;0;Low;Low;5;20.0;Single;Graduation
73395.0;0;0;94;272.0;7.0;80.0;20.0;7.0;11.0;1;4;4;6;2;0;0;0;0;0;0;3;11;0;33;2262;386.0;375;0;397.0;11.0;0;Medium;High;15;6.666666666666667;Married;Master
29819.0;1;0;77;9.0;1.0;24.0;2.0;1.0;2.0;3;3;0;3;6;0;0;0;0;0;0;3;11;0;49;2407;37.0;35;0;39.0;2.0;1;Low;Low;9;33.33333333333333;Divorced;Graduation
45688.0;0;1;20;279.0;0.0;18.0;0.0;0.0;9.0;2;3;1;8;4;0;1;0;0;0;0;3;11;0;52;2314;297.0;288;1;306.0;9.0;1;Medium;Medium;14;14.285714285714285;Married;Graduation
60491.0;0;1;81;637.0;47.0;237.0;12.0;19.0;76.0;4;6;11;7;5;0;0;0;0;0;0;3;11;0;49;2455;952.0;876;0;1028.0;76.0;1;High;Medium;28;14.285714285714285;Married;PhD
33235.0;1;0;71;45.0;0.0;16.0;2.0;1.0;6.0;1;3;0;3;7;0;0;0;0;0;0;3;11;0;34;2303;64.0;58;0;70.0;6.0;1;Low;Low;7;14.285714285714285;Together;Graduation
35701.0;0;0;36;21.0;1.0;9.0;7.0;3.0;5.0;1;1;0;3;6;0;0;0;0;0;0;3;11;0;61;2626;41.0;36;0;46.0;5.0;0;Low;Low;5;20.0;Married;Graduation
31535.0;1;0;95;15.0;4.0;13.0;0.0;0.0;19.0;1;1;1;2;7;1;0;0;0;0;0;3;11;0;40;2435;32.0;13;1;51.0;19.0;1;Low;Low;5;20.0;Married;Master
92556.0;0;0;32;493.0;183.0;352.0;184.0;23.0;28.0;0;3;5;13;0;0;0;0;0;0;0;3;11;0;60;2229;1235.0;1207;0;1263.0;28.0;0;High;High;21;0.0;Together;2n Cycle
67384.0;0;1;32;957.0;40.0;175.0;158.0;53.0;107.0;2;7;8;5;5;0;1;0;0;0;0;3;11;0;50;2755;1383.0;1276;1;1490.0;107.0;1;High;High;22;9.090909090909092;Single;Graduation
77870.0;0;1;93;1017.0;50.0;500.0;65.0;50.0;133.0;3;5;5;5;8;0;1;0;1;0;0;3;11;1;53;2835;1682.0;1549;2;1815.0;133.0;1;High;High;18;16.666666666666664;Married;Graduation
52278.0;0;1;24;953.0;0.0;71.0;0.0;0.0;174.0;6;10;5;10;8;0;0;0;0;0;0;3;11;0;57;2679;1024.0;850;0;1198.0;174.0;1;High;Medium;31;19.35483870967742;Widow;PhD
57107.0;0;1;44;159.0;0.0;120.0;0.0;0.0;137.0;7;4;4;8;8;0;1;0;0;1;0;3;11;1;52;2833;279.0;142;2;416.0;137.0;1;Medium;Medium;23;30.434782608695656;Single;Graduation
36038.0;1;0;82;23.0;0.0;15.0;0.0;2.0;7.0;2;3;0;3;6;0;0;0;0;0;0;3;11;0;39;2553;40.0;33;0;47.0;7.0;1;Low;Low;8;25.0;Single;PhD
34230.0;1;1;72;15.0;0.0;4.0;0.0;0.0;2.0;1;1;0;2;7;0;0;0;0;0;0;3;11;0;55;2709;19.0;17;0;21.0;2.0;2;Low;Low;4;25.0;Together;PhD
31878.0;0;1;7;23.0;4.0;5.0;10.0;5.0;23.0;1;1;0;4;3;0;0;0;0;0;0;3;11;0;43;2166;47.0;24;0;70.0;23.0;1;Low;Low;6;16.666666666666664;Single;2n Cycle
70932.0;0;1;57;200.0;193.0;100.0;46.0;185.0;185.0;2;6;2;12;3;0;0;0;0;0;0;3;11;0;48;2320;724.0;539;0;909.0;185.0;1;Medium;High;22;9.090909090909092;Married;2n Cycle
91249.0;0;0;84;1324.0;27.0;119.0;71.0;108.0;27.0;0;7;9;6;4;0;1;1;1;1;0;3;11;1;64;2776;1649.0;1622;4;1676.0;27.0;0;High;High;22;0.0;Single;Graduation
77598.0;0;0;53;1193.0;33.0;281.0;129.0;66.0;33.0;1;7;5;13;3;0;0;1;0;0;0;3;11;0;77;2430;1702.0;1669;1;1735.0;33.0;0;High;High;26;3.8461538461538463;Single;Master
80982.0;1;1;48;505.0;137.0;401.0;104.0;22.0;22.0;3;11;5;11;5;0;0;0;0;0;1;3;11;0;61;2696;1169.0;1147;0;1191.0;22.0;2;High;High;30;10.0;Single;Graduation
22701.0;1;0;2;2.0;4.0;9.0;0.0;4.0;5.0;1;1;0;3;5;0;0;0;0;0;0;3;11;0;43;2456;19.0;14;0;24.0;5.0;1;Low;Low;5;20.0;Married;Master
70617.0;0;0;45;353.0;61.0;753.0;40.0;46.0;27.0;1;3;3;7;2;0;0;0;0;0;0;3;11;0;50;2530;1253.0;1226;0;1280.0;27.0;0;High;High;14;7.142857142857142;Married;Graduation
64849.0;0;0;42;652.0;48.0;350.0;94.0;84.0;108.0;1;9;3;6;5;0;0;0;0;0;0;3;11;1;63;2752;1228.0;1120;0;1336.0;108.0;0;High;High;19;5.263157894736842;Single;Graduation
62694.0;1;1;29;379.0;6.0;157.0;25.0;91.0;91.0;5;9;3;7;7;0;0;0;0;0;0;3;11;0;55;2536;658.0;567;0;749.0;91.0;2;Medium;Medium;24;20.833333333333336;Married;Master
61917.0;1;1;83;46.0;4.0;36.0;2.0;2.0;1.0;1;2;0;4;5;0;0;0;0;0;0;3;11;0;46;2380;90.0;89;0;91.0;1.0;2;Low;Medium;7;14.285714285714285;Married;PhD
67472.0;0;1;93;162.0;31.0;127.0;8.0;17.0;69.0;2;4;2;7;3;0;0;0;0;0;0;3;11;0;73;2433;345.0;276;0;414.0;69.0;1;Medium;High;15;13.333333333333334;Married;PhD
21059.0;1;0;40;8.0;3.0;19.0;3.0;3.0;8.0;3;3;0;3;6;0;0;0;0;0;0;3;11;0;38;2332;36.0;28;0;44.0;8.0;1;Low;Low;9;33.33333333333333;Married;Master
29543.0;2;0;47;17.0;3.0;18.0;3.0;4.0;18.0;2;3;1;2;7;0;0;0;0;0;0;3;11;0;52;2248;45.0;27;0;63.0;18.0;2;Low;Low;8;25.0;Married;Master
75903.0;0;1;50;340.0;108.0;185.0;130.0;38.0;100.0;2;6;6;9;3;0;0;0;0;0;0;3;11;0;69;2606;801.0;701;0;901.0;100.0;1;High;High;23;8.695652173913043;Married;Graduation
34984.0;1;1;40;8.0;4.0;15.0;3.0;5.0;3.0;2;1;0;3;7;0;0;0;0;0;0;3;11;0;45;2820;35.0;32;0;38.0;3.0;2;Low;Low;6;33.33333333333333;Together;2n Cycle
54998.0;0;1;3;154.0;22.0;202.0;39.0;30.0;8.0;5;4;2;9;4;0;0;0;0;0;0;3;11;1;64;2635;447.0;439;0;455.0;8.0;1;Medium;Medium;20;25.0;Single;PhD
54356.0;0;1;62;710.0;15.0;30.0;20.0;0.0;0.0;3;11;2;8;8;0;0;0;0;0;0;3;11;1;71;2746;775.0;775;0;775.0;0.0;1;High;Medium;24;12.5;Widow;PhD
34242.0;0;1;25;8.0;2.0;4.0;0.0;0.0;1.0;1;0;0;3;5;0;0;0;0;0;0;3;11;0;61;2257;14.0;13;0;15.0;1.0;1;Low;Low;4;25.0;Married;Master
25410.0;1;0;48;2.0;2.0;4.0;13.0;13.0;4.0;1;1;0;4;4;0;0;0;0;0;0;3;11;0;47;2461;34.0;30;0;38.0;4.0;1;Low;Low;6;16.666666666666664;Married;Graduation
73356.0;0;0;56;1050.0;14.0;322.0;0.0;14.0;112.0;1;5;11;5;2;1;0;1;1;0;0;3;11;1;36;2302;1400.0;1288;3;1512.0;112.0;0;High;High;22;4.545454545454546;Married;PhD
28320.0;0;1;68;19.0;1.0;14.0;3.0;2.0;4.0;1;1;0;3;8;0;0;0;0;0;0;3;11;0;70;2690;39.0;35;0;43.0;4.0;1;Low;Low;5;20.0;Together;Graduation
23763.0;1;0;64;22.0;0.0;6.0;6.0;2.0;6.0;1;1;0;3;7;0;0;0;0;0;0;3;11;0;43;2850;36.0;30;0;42.0;6.0;1;Low;Low;5;20.0;Single;Graduation
72570.0;0;0;67;274.0;83.0;216.0;151.0;141.0;224.0;1;4;6;12;1;0;0;0;0;0;0;3;11;0;36;2224;865.0;641;0;1089.0;224.0;0;High;High;23;4.3478260869565215;Married;Graduation
34529.0;1;0;94;68.0;6.0;38.0;3.0;6.0;41.0;2;2;2;3;7;0;0;0;0;0;0;3;11;0;44;2812;121.0;80;0;162.0;41.0;1;Medium;Low;9;22.22222222222222;Married;Master
70792.0;0;0;82;344.0;45.0;654.0;104.0;11.0;114.0;2;3;4;10;3;0;0;0;0;0;0;3;11;0;69;2667;1158.0;1044;0;1272.0;114.0;0;High;High;19;10.526315789473683;Widow;Graduation
63211.0;0;0;3;145.0;193.0;459.0;205.0;26.0;145.0;2;3;8;7;2;0;0;0;0;0;0;3;11;1;38;2763;1028.0;883;0;1173.0;145.0;0;High;High;20;10.0;Married;Graduation
83891.0;0;1;24;217.0;38.0;350.0;111.0;85.0;15.0;1;4;7;10;1;0;0;0;0;0;0;3;11;0;46;2168;801.0;786;0;816.0;15.0;1;High;High;22;4.545454545454546;Married;Master
36065.0;1;1;54;18.0;7.0;34.0;10.0;2.0;3.0;3;3;0;3;8;0;0;0;0;0;0;3;11;0;52;2614;71.0;68;0;74.0;3.0;2;Low;Low;9;33.33333333333333;Single;Graduation
51141.0;0;0;96;144.0;0.0;7.0;0.0;0.0;6.0;1;3;1;4;5;0;0;0;0;0;0;3;11;0;80;2515;151.0;145;0;157.0;6.0;0;Medium;Medium;9;11.11111111111111;Single;PhD
56939.0;0;1;19;256.0;34.0;103.0;90.0;29.0;49.0;2;3;3;10;3;0;0;0;0;0;0;3;11;0;44;2443;512.0;463;0;561.0;49.0;1;Medium;Medium;18;11.11111111111111;Married;Graduation
80872.0;0;0;60;483.0;72.0;567.0;94.0;12.0;108.0;1;4;4;10;1;0;0;0;0;0;0;3;11;0;69;2207;1228.0;1120;0;1336.0;108.0;0;High;High;19;5.263157894736842;Single;Graduation
72335.0;0;0;2;1285.0;105.0;653.0;28.0;21.0;0.0;1;10;4;8;8;0;0;0;0;0;0;3;11;1;44;2844;2092.0;2092;0;2092.0;0.0;0;High;High;23;4.3478260869565215;Together;PhD
61798.0;0;0;13;338.0;4.0;89.0;11.0;8.0;13.0;1;4;2;9;4;0;0;0;0;0;0;3;11;0;56;2377;450.0;437;0;463.0;13.0;0;Medium;Medium;16;6.25;Single;PhD
76842.0;0;0;37;605.0;10.0;345.0;84.0;54.0;32.0;1;1;8;7;0;0;0;0;0;0;0;3;11;0;70;2216;1098.0;1066;0;1130.0;32.0;0;High;High;17;5.88235294117647;Widow;PhD
29478.0;1;0;59;8.0;0.0;7.0;3.0;1.0;1.0;1;1;0;3;6;0;0;0;0;0;0;3;11;0;44;2322;19.0;18;0;20.0;1.0;1;Low;Low;5;20.0;Together;Graduation
46998.0;0;1;55;172.0;41.0;86.0;45.0;6.0;27.0;5;5;3;5;7;1;0;0;0;0;0;3;11;0;64;2774;350.0;323;1;377.0;27.0;1;Medium;Medium;18;27.77777777777778;Single;Graduation
96843.0;0;0;60;448.0;71.0;951.0;40.0;17.0;17.0;1;6;11;10;2;0;0;1;0;0;0;3;11;1;30;2591;1527.0;1510;1;1544.0;17.0;0;High;High;28;3.571428571428571;Single;Graduation
70053.0;0;1;38;512.0;53.0;98.0;81.0;179.0;89.0;3;8;5;10;5;0;0;0;0;0;0;3;11;0;55;2520;923.0;834;0;1012.0;89.0;1;High;High;26;11.538461538461538;Married;Master
71670.0;0;0;8;1462.0;16.0;128.0;0.0;0.0;160.0;1;5;3;6;6;0;1;1;0;1;0;3;11;1;58;2514;1606.0;1446;3;1766.0;160.0;0;High;High;15;6.666666666666667;Widow;PhD
44359.0;1;1;19;20.0;0.0;14.0;7.0;3.0;1.0;3;2;0;4;3;0;0;0;0;0;0;3;11;0;42;2171;44.0;43;0;45.0;1.0;2;Low;Medium;9;33.33333333333333;Married;Graduation
40887.0;1;1;32;50.0;4.0;44.0;10.0;10.0;43.0;3;3;1;3;9;0;0;0;0;0;0;3;11;1;68;2578;118.0;75;0;161.0;43.0;2;Medium;Medium;10;30.0;Single;Graduation
48877.0;0;1;27;102.0;1.0;15.0;2.0;0.0;24.0;1;3;0;4;7;0;0;0;0;0;0;3;11;0;54;2334;120.0;96;0;144.0;24.0;1;Medium;Medium;8;12.5;Divorced;Graduation
74485.0;0;0;58;499.0;149.0;815.0;173.0;49.0;49.0;1;6;7;12;3;0;0;0;0;0;0;3;11;0;73;2468;1685.0;1636;0;1734.0;49.0;0;High;High;26;3.8461538461538463;Together;Graduation
64474.0;0;1;59;381.0;35.0;172.0;56.0;86.0;93.0;2;8;2;10;5;0;0;0;0;0;0;3;11;0;48;2409;730.0;637;0;823.0;93.0;1;Medium;High;22;9.090909090909092;Together;Graduation
77226.0;0;1;29;631.0;43.0;239.0;128.0;76.0;21.0;2;6;8;12;3;0;0;0;0;0;0;3;11;0;57;2280;1117.0;1096;0;1138.0;21.0;1;High;High;28;7.142857142857142;Together;Graduation
72643.0;0;0;60;526.0;80.0;553.0;123.0;94.0;53.0;1;3;10;7;2;0;0;0;1;0;0;3;11;1;71;2646;1376.0;1323;1;1429.0;53.0;0;High;High;21;4.761904761904762;Widow;Graduation
85738.0;0;0;41;913.0;26.0;376.0;17.0;26.0;13.0;1;3;6;11;1;0;1;1;0;0;0;3;11;0;42;2316;1358.0;1345;2;1371.0;13.0;0;High;High;21;4.761904761904762;Together;Master
55686.0;0;1;27;673.0;0.0;199.0;37.0;47.0;26.0;2;6;3;5;4;1;0;0;0;0;0;3;11;0;54;2659;956.0;930;1;982.0;26.0;1;High;Medium;16;12.5;Divorced;Graduation
39062.0;1;0;28;23.0;0.0;9.0;0.0;0.0;12.0;1;1;0;3;4;1;0;0;0;0;0;3;11;0;37;2255;32.0;20;1;44.0;12.0;1;Low;Low;5;20.0;Single;Graduation
40794.0;0;1;18;261.0;23.0;73.0;4.0;23.0;50.0;2;6;3;5;7;0;0;0;0;0;0;3;11;0;45;2607;384.0;334;0;434.0;50.0;1;Medium;Medium;16;12.5;Married;Graduation
4428.0;0;1;0;16.0;4.0;12.0;2.0;4.0;321.0;0;25;0;0;1;0;0;0;0;0;0;3;11;0;51;2426;38.0;0;0;359.0;321.0;1;Low;Low;25;0.0;Married;Graduation
32632.0;0;0;32;63.0;151.0;137.0;153.0;19.0;53.0;2;4;4;8;5;0;0;0;0;0;0;3;11;0;57;2855;523.0;470;0;576.0;53.0;0;Medium;Low;18;11.11111111111111;Married;2n Cycle
38236.0;1;1;2;58.0;0.0;18.0;2.0;0.0;10.0;4;3;0;4;7;0;0;0;0;0;0;3;11;0;52;2441;78.0;68;0;88.0;10.0;2;Low;Low;11;36.36363636363637;Single;PhD
36781.0;1;0;16;29.0;1.0;17.0;0.0;3.0;13.0;1;2;1;2;8;0;0;0;0;0;0;3;11;1;41;2239;50.0;37;0;63.0;13.0;1;Low;Low;6;16.666666666666664;Married;Graduation
31385.0;1;0;56;3.0;2.0;12.0;0.0;1.0;9.0;1;1;0;2;8;1;0;0;0;0;0;3;11;1;36;2730;18.0;9;1;27.0;9.0;1;Low;Low;4;25.0;Single;Master
24570.0;1;0;97;28.0;34.0;62.0;11.0;14.0;44.0;3;4;0;4;9;0;0;0;0;0;0;3;11;0;36;2646;149.0;105;0;193.0;44.0;1;Medium;Low;11;27.27272727272727;Married;Graduation
94642.0;0;0;35;879.0;143.0;797.0;106.0;143.0;143.0;0;5;7;9;1;0;0;1;1;0;0;3;11;0;69;2296;2068.0;1925;2;2211.0;143.0;0;High;High;21;0.0;Married;Graduation
58646.0;0;1;3;62.0;1.0;44.0;6.0;5.0;22.0;1;2;1;4;4;0;0;0;0;0;0;3;11;0;58;2543;118.0;96;0;140.0;22.0;1;Medium;Medium;8;12.5;Married;Master
53201.0;1;1;49;280.0;7.0;81.0;20.0;0.0;27.0;8;6;3;5;7;0;0;0;0;0;0;3;11;0;45;2661;388.0;361;0;415.0;27.0;2;Medium;Medium;22;36.36363636363637;Single;Graduation
57113.0;1;1;45;182.0;4.0;33.0;0.0;2.0;42.0;6;4;1;5;7;0;0;0;0;0;0;3;11;0;42;2667;221.0;179;0;263.0;42.0;2;Medium;Medium;16;37.5;Married;Graduation
51373.0;0;0;37;83.0;2.0;101.0;64.0;26.0;117.0;1;3;5;3;4;0;0;0;0;0;0;3;11;0;29;2531;276.0;159;0;393.0;117.0;0;Medium;Medium;12;8.333333333333332;Married;Graduation
23477.0;1;0;39;38.0;15.0;54.0;3.0;8.0;29.0;3;3;0;4;8;0;0;0;0;0;0;3;11;0;34;2410;118.0;89;0;147.0;29.0;1;Medium;Low;10;30.0;Married;Graduation
58116.0;0;1;38;228.0;19.0;130.0;4.0;11.0;51.0;2;3;3;8;2;0;0;0;0;0;0;3;11;0;64;2236;392.0;341;0;443.0;51.0;1;Medium;Medium;16;12.5;Married;Graduation
72968.0;0;0;8;1092.0;37.0;592.0;145.0;37.0;55.0;1;5;5;8;3;0;0;0;1;0;0;3;11;1;57;2354;1903.0;1848;1;1958.0;55.0;0;High;High;19;5.263157894736842;Divorced;PhD
39791.0;0;1;89;85.0;15.0;27.0;13.0;13.0;21.0;2;3;1;4;7;0;0;0;0;0;0;3;11;0;49;2617;153.0;132;0;174.0;21.0;1;Medium;Low;10;20.0;Married;Master
91712.0;0;0;47;1276.0;24.0;746.0;94.0;29.0;48.0;0;9;7;11;3;0;0;1;0;0;0;3;11;1;73;2414;2169.0;2121;1;2217.0;48.0;0;High;High;27;0.0;Single;Master
94472.0;0;1;75;1017.0;33.0;417.0;108.0;100.0;16.0;1;5;5;5;5;0;1;1;0;0;0;3;11;0;62;2246;1675.0;1659;2;1691.0;16.0;1;High;High;16;6.25;Single;Graduation
13672.0;1;1;86;6.0;2.0;9.0;2.0;1.0;5.0;2;1;0;3;8;0;0;0;0;0;0;3;11;0;60;2597;20.0;15;0;25.0;5.0;2;Low;Low;6;33.33333333333333;Together;Graduation
96547.0;0;0;4;448.0;21.0;125.0;52.0;101.0;62.0;0;7;6;8;2;1;0;1;1;0;0;3;11;1;40;2196;747.0;685;3;809.0;62.0;0;Medium;High;21;0.0;Married;2n Cycle
79205.0;0;0;73;504.0;23.0;117.0;179.0;28.0;44.0;1;6;5;4;4;0;0;0;1;0;0;3;11;1;45;2828;851.0;807;1;895.0;44.0;0;High;High;16;6.25;Married;Graduation
56559.0;0;1;46;226.0;22.0;133.0;41.0;31.0;31.0;3;4;3;8;4;0;0;0;0;0;0;3;11;0;45;2710;453.0;422;0;484.0;31.0;1;Medium;Medium;18;16.666666666666664;Together;PhD
32644.0;1;0;38;239.0;3.0;141.0;0.0;7.0;23.0;4;7;1;6;8;1;0;0;0;0;0;3;11;0;47;2688;390.0;367;1;413.0;23.0;1;Medium;Low;18;22.22222222222222;Married;PhD
67506.0;0;1;73;90.0;38.0;67.0;33.0;36.0;67.0;1;4;1;6;3;0;0;0;0;0;0;3;11;0;40;2337;264.0;197;0;331.0;67.0;1;Medium;High;12;8.333333333333332;Single;2n Cycle
24206.0;1;0;66;7.0;2.0;8.0;3.0;2.0;3.0;1;1;0;3;6;0;0;0;0;0;0;3;11;0;50;2637;22.0;19;0;25.0;3.0;1;Low;Low;5;20.0;Single;Graduation
28420.0;1;0;36;4.0;2.0;5.0;2.0;0.0;0.0;1;1;0;2;6;0;0;0;0;0;0;3;11;0;53;2346;13.0;13;0;13.0;0.0;1;Low;Low;4;25.0;Divorced;PhD
22979.0;1;0;29;16.0;17.0;19.0;20.0;21.0;22.0;3;3;2;2;8;0;0;0;0;0;0;3;11;1;50;2820;93.0;71;0;115.0;22.0;1;Medium;Low;10;30.0;Married;Graduation
33279.0;0;0;29;10.0;3.0;3.0;0.0;0.0;0.0;1;0;0;3;3;0;0;0;0;0;0;3;11;0;54;2176;16.0;16;0;16.0;0.0;0;Low;Low;4;25.0;Single;Graduation
30368.0;0;1;97;35.0;0.0;13.0;2.0;0.0;2.0;2;2;0;3;8;0;0;0;0;0;0;3;11;0;43;2393;50.0;48;0;52.0;2.0;1;Low;Low;7;28.57142857142857;Married;Graduation
63684.0;0;1;61;575.0;80.0;428.0;208.0;93.0;80.0;3;8;4;8;5;0;0;0;0;0;0;3;11;0;50;2739;1384.0;1304;0;1464.0;80.0;1;High;High;23;13.043478260869565;Married;Graduation
41638.0;0;1;68;315.0;0.0;31.0;4.0;0.0;91.0;4;5;5;3;8;1;0;0;0;0;0;3;11;0;56;2660;350.0;259;1;441.0;91.0;1;Medium;Medium;17;23.52941176470588;Divorced;Graduation
68805.0;0;1;73;182.0;2.0;49.0;17.0;13.0;20.0;1;3;1;7;2;0;0;0;0;0;0;3;11;0;61;2444;263.0;243;0;283.0;20.0;1;Medium;High;12;8.333333333333332;Divorced;PhD
65814.0;0;1;90;561.0;14.0;113.0;10.0;14.0;35.0;3;8;2;10;5;0;0;0;0;0;0;3;11;0;54;2278;712.0;677;0;747.0;35.0;1;Medium;High;23;13.043478260869565;Together;PhD
71964.0;0;0;81;587.0;51.0;932.0;180.0;34.0;86.0;1;5;6;5;3;0;0;0;0;0;0;3;11;0;62;2564;1784.0;1698;0;1870.0;86.0;0;High;High;17;5.88235294117647;Divorced;Graduation
39146.0;1;0;1;94.0;1.0;33.0;13.0;12.0;12.0;3;4;0;4;8;0;0;0;0;0;0;3;11;0;34;2659;153.0;141;0;165.0;12.0;1;Medium;Low;11;27.27272727272727;Single;Graduation
96876.0;0;0;79;908.0;43.0;735.0;40.0;194.0;21.0;1;7;7;9;2;0;1;1;1;0;0;3;11;1;43;2486;1920.0;1899;3;1941.0;21.0;0;High;High;24;4.166666666666666;Together;Graduation
34445.0;0;0;92;228.0;122.0;122.0;208.0;129.0;30.0;6;11;2;8;9;0;0;0;0;0;0;3;11;0;39;2677;809.0;779;0;839.0;30.0;0;High;Low;27;22.22222222222222;Married;Basic
68281.0;0;0;31;995.0;112.0;417.0;42.0;48.0;41.0;1;2;9;13;5;0;0;0;0;0;0;3;11;1;62;2850;1614.0;1573;0;1655.0;41.0;0;High;High;25;4.0;Single;Graduation
36790.0;0;0;14;3.0;3.0;14.0;15.0;21.0;10.0;1;2;1;2;9;0;0;0;0;0;0;3;11;1;37;2644;56.0;46;0;66.0;10.0;0;Low;Low;6;16.666666666666664;Married;Graduation
27943.0;1;1;89;12.0;1.0;16.0;4.0;1.0;3.0;3;2;0;3;8;0;0;0;0;0;0;3;11;0;53;2599;34.0;31;0;37.0;3.0;2;Low;Low;8;37.5;Together;Graduation
